Version     :: 0.0.11.5
DateTime    :: 11/7/2023 04:12:41 PM
RegExType   :: Heal :: CatchAll
RegExString :: \((?<time>\d*\:\d*\:\d*)\)\W*(?<source>.*?)[r']?[s]? (?<ability>.*) (?<type>heal)s (?<target>.*) for (?<value>\d*) points[\.!]

Time     : Value_Type : Source                    : Target                    : Ability                   : Event_type   : Event_detail : Value 
16:13:04 : heal       : Bourbon                   : Saas                      : Benediction of Healing    :              :              : 2022  
16:13:04 : heal       : Bourbon                   : Bourbon                   : Benediction of Healing    :              :              : 1696  
16:13:04 : heal       : Bourbon                   : lover                     : Benediction of Healing    :              :              : 1170  
16:13:04 : heal       : Long                      : PBAOE                     : Tend the Wounded          :              :              : 1087  
16:13:04 : heal       : sudo                      : Sax                       : Divine Recovery           :              :              : 194   
16:13:04 : heal       : Bourbon                   : Sax                       : Tend the Wounded          :              :              : 1095  
16:13:04 : heal       : sudo                      : Saas                      : Divine Recovery           :              :              : 301   
16:13:05 : heal       : Bourbon                   : YOU                       : Divine Recovery           :              :              : 274   
16:13:05 : heal       : Drooley                   : BigBlackBen               : Prayer of Recovery        :              :              : 265   
16:13:05 : heal       : Drooley                   : PBAOE                     : Prayer of Recovery        :              :              : 242   
16:13:05 : heal       : Drooley                   : Drooley                   : Prayer of Recovery        :              :              : 308   
16:13:05 : heal       : Drooley                   : Tupac                     : Prayer of Recovery        :              :              : 300   
16:13:05 : heal       : Drooley                   : WillPowder                : Prayer of Recovery        :              :              : 247   
16:13:05 : heal       : Drooley                   : Long                      : Prayer of Recovery        :              :              : 208   
